id,job-query,title,company,location,description
4766,web developer,Sr. Software Engineer - Ruby on Rails/API/GraphQL,CyberCoders,"McKinney, Texas 7470","With a team in Plano, we are one of the fastest-growing tech firms in DFW that provides GPS-based tracking and monitoring assets!! 



Currently, we're looking for a Senior Software Engineer to join our team in Plano.  This candidate will have experience with Ruby on Rails. This candidate will also have API design and development experience (GraphQL preferred). Lastly, this candidate will have experience with different data storage mechanisms including RDBMS (PostgreSQL preferred).
- Competitive Compensation Package 
- Open PTO Policy

- Excellent Health, Life, Disability and Dental Insurance

- 401(k) plan
- At least 7 years of experience as a Senior Software Engineer or equivalent
- Experience with Ruby on Rails 

- API design and development experience (GraphQL preferred)

- Experience with different data storage mechanisms including RDBMS (PostgreSQL preferred)

- Knowledge of AWS product offerings and deployment mechanisms such as Kubernetes (Plus)

- Experience with Micro Services (Plus)

- Experience with Kafka (Plus)

- Experience with Redis (Plus)
- Aid in training/mentoring of other developers while also being excited to learn from others
- Participate in requirements, architecture, and design discussions

- Collaborate on design and architecture direction, with an eye toward short-term flexibility while pushing for long-term gain

- Provide technical leadership via knowledge and understanding of software design and architecture

- Design, implement and test high-availability systems for: processing incoming telemetry data including geolocation, mapping and correlation of location data, application of geofence-based rules for notification, managing business relationships that allow sharing of assets, and enabling secure access to both web-based UIs and APIs

- Support customer issues and requests along with the rest of the team

- Use the existing code base to garner knowledge and understanding of current functions

- Use and help investigate AWS native solutions including deployment (DevOps) mechanisms

- Know or be willing to learn to develop with Ruby, JavaScript (Node.js), and Python

- Initial projects will include the buildout of our GraphQL APIs for managing user & organization accounts & relationships and moving our authentication processes to a more modern and universal SSO architecture
1. Highly motivated team
2. Competitive salary

3. Room for growth
So, if you are a Senior Software Engineer with experience, please apply today!"
4767,web developer,"Front End Developer - PHP, JavaScript, WooCommerce",CyberCoders,"Fort Collins, Colorado","If you are a Front End Developer with experience, please read on!

Our mission is to help fine artists and crafting artisans by inspiring, educating, and connecting them throughout their journey. Through streaming workshops, on-demand classes, print publications, the most vetted and trusted patterns, competitions, and events, we help millions of people explore their passions and take their craft to the next level.
-  Ideate, wireframe, mock-up, develop, analyze, optimize, iterate. Repeat.
-  Own all aspects of UX/UI across portfolio of properties, leveraging and extending our core/foundational/scalable architecture to the extent possible and customizing/tailoring per property where needed.

-  Ensure high-performance and availability, and managing all technical aspects of the theme, plugins

-  Provide overall UX governance to maintain leading edge capabilities to meet our audience needs and business goals. 

-  Serve as UX center of excellence within our organization.

-  Design and implement new features and functionality.

-  Establishing and guiding the website's front-end architecture.

-  Manage theme and plugin to optimize website performance.

-  Collaborate and coordinate with back-end resources, partners, vendors and stakeholders.
-  Good understanding of front-end technologies, including HTML5, CSS3, JavaScript,jQuery
-  Experience building user interfaces for websites and/or web applications

-  Experience designing and developing responsive design websites

-  Comfortable working with debugging tools like Firebug, Chrome inspector, etc.

-  Ability to understand CSS changes and their ramifications to ensure consistent style across platforms and browsers

-  Ability to convert comprehensive layout and wireframes into working HTML pages

-  WordPress knowledge

-  Comfortable with modifying themes, PHP & JS

-  Familiar with page builders

-  eCommerce experience (WooCommerce preferred)

-  Familiar with code management and version control tools and best practices

-  Skilled in use of Photoshop and Illustrator

-  Front end skills: Ability to design, deploy, modify & test new layouts

-  Testing skills: Ensure all work is cross browser/platform ready

-  Troubleshooting skills: Receive/data from Customer Support or Engineering and deploy fixes as needed
-  Competitive Salary
-  Benefits

-  PTO
So, if you are a Front End Developer with experience, please apply today!"
4768,web developer,Software Engineer - Python/Django,CyberCoders,"Memphis, Tennessee 38120","If you are a Software Engineer with experience in Python/Django, please read on!
Based in Memphis, TN we are a logistics management company that provides solutions to companies around the world. Our team utilizes the most advanced technology to provide the most efficient solutions for our clients, regardless of the circumstances. Join an innovative team that is transforming the logistics industry!
3+ years of experience in:
- Python
- Django
- SQL
Hourly Rate: $40 - $70
6-9 month contract with the potential for permanent employment
So, if you are a Software Engineer - Python/Django with experience, please apply today!"
4769,web developer,"Sr. Software Engineer (PHP, LAMP)",CyberCoders,"Nashville, Tennessee","If you are a Sr. Software Engineer with LAMP stack experience, please read on!

We are very actively looking for an experienced Sr. Software Engineer to join our team in Nashville!  We are a marketing and advertising firm that has been consistently growing and have been in business for over 30 years! We have offices across the country and have really made our mark in the marketing industry working with brands across all industries and verticals. We take a ton of pride in working with our clients to drive their success in the fastest and most efficient way possible. 



We are in need of a Software Engineer who has strong experience working on both back and front end development specifically using PHP and JavaScript. This person will be responsible for working on projects from start to finish, working on both the back end, front end and design according to the clients request. This person will be an integral part in completing client facing projects to ensure we put our best foot forward to provide the best marketing strategies for them.
- Well established company
-Outstanding culture/work environment

-Excellent work/life balance

-Significant room for growth
- Work on complete development process 
- Complete development projects in a timely manner

- Work closely with multiple departments in the company to understand the needs of each project

- Stay up to date with the latest development standards of each project

- Work with other members on the team to mentor and help develop employees
At least 5 years of experience in:

- PHP

- Linux

- Apache

- MySQL

- JavaScript

- REACT

- Vue

- Laravel
So, if you are a Sr. Software Engineer with LAMP stack experience, please apply today!"
4770,web developer,Senior Python (Django) Engineer | REMOTE,CyberCoders,"San Jose, California 95128","If you are a Senior Python Engineer with exceptional Django coding chops & looking to work remotely (from home), please read on!

We're a mid-sized security company (~100 people) with recent funding on a mission to ensure the security of many global organizations.  Our solution software is configurable for both local and multinational organizations and has evolved into the lightest, most scalable endpoint solution in the world.



Our HQ is based on San Jose, CA and we do have offices in the UK, Netherlands and Australia. 



This will be a full time role offering a base salary + bonus + stock options + full benefits + REMOTE (work from home)!
- Design, Develop and Maintain a Linux based big data analytics platform using open source technologies such as Python, Spark and ElasticSearch running on a Linux Server platform
- Develop automation for the setup and maintenance of the Big Data Platform

- Responsible for end-to-end delivery of big data pipeline
- Python
- Linux (Redhat / CentOS)

- PostgreSQL

- Django

- ElasticSearch or similar
- REMOTE work
- HUGE room for career growth, we promote upward movement.

- You work will be combating cyber fraud/hacking. 

- We're a leading company, with a global presence, fun remote environment with very sharp engineers.
So, if you are a Senior Python / Django Engineer looking for an amazing career with a VERY successful company, please apply today!"
4771,web developer,Web Development Manager,Acxiom,"San Francisco , California 94104","WEB DEVELOPMENT  
	Acxiom  San Francisco, CA Web Development Manager - (JR006908) Apply online w/ job code above www.acxiom.comEEO/AA/W/M/ Disability/Vet"
4772,web developer,"Senior Software Engineer - JavaScript, Node.js, Angular",CyberCoders,"Providence, Utah 84332","If you are a Senior Software Engineer with experience, please read on!
- Clear career path and growth opportunities for all engineers
- No Micromanagement
- Base, Bonus, and full benefits package!
- You will begin with becoming familiar with the our Cloud Platform
- You will also develop and test web services that perform tasks in a distributed environment
- You will have the opportunity to wear many hats on our agile team. Participating in front-end and back-end development as a full-stack engineer
- You will help to design and architect our cutting edge technology that has been built from the ground up
- JavaScript
- Node.js
- HTML5
- CSS3
- Angular
- MongoDB
- TypeScript
- Competitive comp package
- Creative Environment
- Flexible work schedule
So, if you are a Senior Software Engineer with experience, please apply today!"
4773,web developer,Sr. Software Engineer - Ruby on Rails/API/GraphQL,CyberCoders,"Plano, Texas 7470","With a team in Plano, we are one of the fastest-growing tech firms in DFW that provides GPS-based tracking and monitoring assets!! 



Currently, we're looking for a Senior Software Engineer to join our team in Plano.  This candidate will have experience with Ruby on Rails. This candidate will also have API design and development experience (GraphQL preferred). Lastly, this candidate will have experience with different data storage mechanisms including RDBMS (PostgreSQL preferred).
- Competitive Compensation Package 
- Open PTO Policy

- Excellent Health, Life, Disability and Dental Insurance

- 401(k) plan
- At least 7 years of experience as a Senior Software Engineer or equivalent
- Experience with Ruby on Rails 

- API design and development experience (GraphQL preferred)

- Experience with different data storage mechanisms including RDBMS (PostgreSQL preferred)

- Knowledge of AWS product offerings and deployment mechanisms such as Kubernetes (Plus)

- Experience with Micro Services (Plus)

- Experience with Kafka (Plus)

- Experience with Redis (Plus)
- Aid in training/mentoring of other developers while also being excited to learn from others
- Participate in requirements, architecture, and design discussions

- Collaborate on design and architecture direction, with an eye toward short-term flexibility while pushing for long-term gain

- Provide technical leadership via knowledge and understanding of software design and architecture

- Design, implement and test high-availability systems for: processing incoming telemetry data including geolocation, mapping and correlation of location data, application of geofence-based rules for notification, managing business relationships that allow sharing of assets, and enabling secure access to both web-based UIs and APIs

- Support customer issues and requests along with the rest of the team

- Use the existing code base to garner knowledge and understanding of current functions

- Use and help investigate AWS native solutions including deployment (DevOps) mechanisms

- Know or be willing to learn to develop with Ruby, JavaScript (Node.js), and Python

- Initial projects will include the buildout of our GraphQL APIs for managing user & organization accounts & relationships and moving our authentication processes to a more modern and universal SSO architecture
1. Highly motivated team
2. Competitive salary

3. Room for growth
So, if you are a Senior Software Engineer with experience, please apply today!"
4774,web developer,Full Stack JavaScript Engineer,CyberCoders,"Santa Monica, California 90001","Are you a Full Stack JavaScript Engineer who dreams of working for a fun and energetic environment? If so, please read on!

We are the fastest growing tech company rolling up mobile applications in the user generated content space.  We are quickly becoming a leader in the Programmatic Ads space (a $60B a year industry in the U.S.)  We outperform the market by 30%!

 

We are looking to bring on a Senior Node.JS Engineer to help expand our highly scaled back end services and continue to expand our mobile app experiences.
- Take ownership of all our back end features and frameworks as we continue to grow our platform
- Work with latest and most advanced back end architecture in our language agnostic environment

- Build and update new features on the platform and ensure they are free of bugs

- Work with and lead development teams while delivering high quality app features
The Full Stack JavaScript Engineer must have at least 5 years of experience and be familiar with:

- Solid grasp of JavaScript development on front and back end features

- Understanding of full stack development with React.JS and Node.JS architecture

- Experience building highly scaled platforms in modern cloud architecture

- Creating custom REST APIs and integrating them into back end features

- BS or MS degree in Computer Science preferred



Nice to Have:



- Experience building distributed systems

- Solid grasp of micro services architecture

- Background in consumer facing or advertising technology
- We pay 100% of medical, dental, and vision premiums for full-time employees and their dependents
- Fast moving environment with ability to impact corporate strategy

- Open vacation policy; we dont count days
So, if you are a Full Stack JavaScript Engineer looking to work with highly scaled and massively distributed back end services, we want to see your resume today!
CyberCoders will consider for Employment in the City of Los Angeles qualified Applicants with Criminal Histories in a manner consistent with the requirements of the Los Angeles Fair Chance Initiative for Hiring (Ban the Box) Ordinance."
4775,web developer,Senior Full Stack (C#/JavaScript) Developer,CyberCoders,"Philadelphia, Pennsylvania","Senior Full Stack Developer 
 Philadelphia, PA (Center City area)


8+ years Software Development across C# / ASP.NET & JavaScript



We are a technology company using GPS to provide fleet management and asset tracking. We offer robust location-based solutions through a software-as-a-service (SaaS) platform that gives businesses the tools they need to improve fleet management, increase mobile worker productivity, and reduce operating costs.



We are established and currently in a major growth phase and hiring experienced software engineers with a focus in C# / .NET and Javascript to help us scale.
- Competitive salary ($110k - $130k)
- Generous Paid time off (PTO)

- Stability

- Established company

- Full Benefits (health, dental, vision, etc.)

- 401k Match

- Tremendous Growth Potential
- Collaborate with other Engineers/Architects in recommending new technologies to ensure innovation, quality, and productivity
- Design, development, and delivery of software applications using C#/.NET and JavaScript

- Optimize applications for maximum speed and scalability

- Be a team player / laugh and have fun / strive to get better
- 8+ years software development
- C#

- .NET / ASP.NET

- JavaScript 

- Angular is desired (or JQuery, Vue, React, etc.)

- MVC

- REST/SOAP

- BS in CS (or related) is preferred
So, if you are a Senior Full Stack (C#/JavaScript) Developer with experience, please apply today!"
4776,web developer,JavaScript Engineer,CyberCoders,"Austin, Texas 78746","If you are a JavaScript Engineer with experience, please read on!
Location: Austin, TX (South of the city)
As a JavaScript Full-Stack Engineer you will be working on developing best in class microservices for our renewables (Green Power) trading 
 management platform. Currently we are in a strong growth phase and are working on building a world class product to help us scale and bring renewables to many more power markets in the world, while trading many more smaller electricity assets. If you are interested in contributing to the success of this platform keep on reading!
- 80% Front End Development 
 20% back end development (mostly with C#)
- Design, develop, and maintain frontends (web, desktop, mobile) and backend microservices to visualize metering, trading and master data of renewable electricity assets for traders and external clients
- Work in a cross-functional team with engineers, business analysts, traders, data engineers and data scientists
- Stay up to date with the latest trends in technology and continuously improve our code base, systems and processes
- Mentor junior members in the team by relentlessly guarding code quality through pull requests and code reviews
- Experience with React.js or Angular
- Sound understanding of SPAs, PWAs, microservice architecture, domain-driven design, well-designed APIs and relational databases
- Experience with C#
- A passion for delivering clean code and working with a test-driven mindset
- Ideally knowledgeable about parts of the following tech stack: React, React Native, Redux, Relay, Material UI, HighCharts, Express, Apollo GraphQL, Socket.io, JWT, NestJS, TypeORM, PostgreSQL, Redis
- DevOps mindset with appreciation to work in a cloud-native and container-driven environment (partly on-premise and partly AWS)
- Bachelors degree in Computer Science or another technical field and/or provable relevant industry experience
So, if you are a Javascript Engineer with experience, please apply today! or send your resume to: Lauren@Cybercoders.com"
4777,web developer,Principal JavaScript Developer,CyberCoders,"Shakopee, Minnesota","We are a leader in the healthcare communications industry and we are looking to bring on a driven and motivated Principal Software Engineer to join our team. Our ideal candidate will have 7+ years of hands-on development with the Node.js and React. In addition, you will have experience using some sort of cloud technologies such as Azure, AWS, etc. You will enjoy working with a collaborative team and want to take our software to the next level. 

If you are a Principal Software Engineer with experience, please read on!
- Growing Company
- Upward Mobility 

- Great Benefits
Must have knowledge or experience with the following: 

- Minimum 10+ years of experience as a hands-on Software Engineer

- Minimum 7+ years of experience using JavaScript

- Experience with Node.js and TypeScript

- Minimum 3+ years of experience using React or Angularjs



Pluses or nice to have: 

- Minimum 2+ years of experience using Cloud Technologies: Azure, AWS, etc.

- RabbitMQ

- XML, JSON
We offer a generous comprehensive compensation package: 

- Competitive base salary of $160-175K base salary

- Bonus

- Full Benefits: Medical, Dental, Vision

- 401k  company match 

- Generous Vacation/PTO
You will be responsible for the following: 

- Work on and provide technical guidance to core platform and security code base

- Assist in coding, debugging, testing, and maintaining our software application to ensure it stays at the highest standards

- Position the software for secure and fault tolerant development practice.

- Make sure that the new software meets quality standards 

- Support the application lifecycle (concept to end)

- Gather requirements and suggest solutions

- Collaborate with cross-functional teams 

- Stay current with new technology trends

- Train, coach and mentor other engineers
So, if you are a Principal Software Engineer with experience, please apply today!"
4778,web developer,"Mid-Sr PHP Developer - Laravel, MySQL, jQuery, AWS, Bootstrap",CyberCoders,"Wilmington, North Carolina","If you are a Senior PHP Developer with experience, please read on!

Based in beautiful Wilmington, NC, we're looking for a highly skilled mid-Sr PHP Developer to join our relatively small team. We're friendly, positive and always looking for ways to improve.  Each of our developers is involved in all projects from start to finish. We love collaboration to birth new fresh ideas, new technologies and learning together.



We have now been in business for about 38 years. We provide highly quality customized apparel and our main goal is to help people really share their personalities with other around the globe!
1. Competitive compensation
2. Medical, health, dental, vision

3. 401k

4. PTO

5. Awesome employee purchase program

6. Employee Assistance Program

7. Life Insurance

8. Casual/friendly environment

9. We love to have fun and promote growth, health, positivity and happiness!
- Participate in all aspects of software development by contributing to the design, architecture, development, documentation, and testing of our system.
- Develop code for internal systems as well as our customer-facing websites.

- Contribute to new system development, while also participating in the maintenance and conversion of our existing codebases.

- Collaborate and communicate with technical and non-technical personnel.
- Experience building database-driven PHP applications is a must.
- Experience with any of the following is huge: 

Laravel

MySQL

Postgres

jQuery/JavaScript

VueJS

Bootstrap

HTML/CSS

AWS (EC2, S3, SES, SNS, RDS, Elasticache, etc)

- This is not a remote position and requires you to be in our Wilmington, NC office.
- So, if you are a Mid-Sr PHP Developer with experience, please apply today!"
4779,web developer,Nurses Aide CMS Waiver,SavaSeniorCare,"Loveland, Colorado","The Temporary Nursing Assistant performs multiple care duties that contribute to the health, well-being and quality of life for the Residents of the facility under an approved waiver in the State in which the employee resides. This temporary status is in effect until the approved State waiver is withdrawn.
include the following. Other duties may be assigned."
4780,web developer,Coldfusion Developer,CyberCoders,"Kansas City, Kansas 66101","If you are a Software Developer with 3+ years of professional, Object Oriented development experience using Coldfusion, please read on!
**We will happily assist you in relocating to a thriving Kansas City area. 
Enjoy affordable real estate, and a community that is rich in sports, music, arts and entertainment.  
The company building  is centrally located next to major freeways; enjoy prime, work life balance.
We are an established,  privately owned, tech company and we are enjoying sustained growth.  Your innovative design and programming solutions will be highly valued and your projects will be diverse.  We offer our employees a great work-life balance, full benefits and opportunities for professional advancement.
Developing new, complex , web and mobile applications, maintaining, testing and debugging existing code, as well as, learning new technology within a supportive, team environment.
Working closely with our product-development and process-design teams, you will build sophisticated, scalable web-based applications that offer unprecedented benefits to the consumers we serve.
Ability to relocate to our desirable Kansas City location.
A Bachelor's degree and 2+ years of professional, web and software application development experience using JavaScript, React, ExtJS RESTful APIs and MVC design patterns with: 
- Microsoft SQL and HTML/CSS/SASS
- Sophisticated Web-Application Development
- Keen analytical skills
- Strong communications skills
- Interest in developing new skills such as: learning to develop applications in Node.JS or ColdFusion, Coldbox and more.
Excellent career opportunity, including competitive compensation, full benefits all in an tech-focused environment designed to foster creativity and growth.
So, if you are an innovative Software Developer with complex, web programming experience using the latest Javascript frameworks, and you are looking to join a stable and growing SASS company, We look forward to your resume!"
4781,web developer,Principal Software Engineer (JavaScript/Node.js),CyberCoders,"San Francisco, California","If you are a Principal Software Engineer (JavaScript/Node.js) with experience...


 Principal Software Engineer


 San Francisco, CA


 JavaScript, TypeScript, Node.js, SQL



Based in San Francisco, CA, we are a data software/management company that specializes in machine learning. We focus our work on solving problems related to artificial intelligence through our R&D. That said, we are seeking a Principal Software Engineer to join our team who has extensive experience data-enhanced web applications. Come join the fun and see what we're all about!
5+ years of software engineering experience:

You should know some of the following:



- JavaScript/TypeScript

- Node.js

- SQL

- Redux

- GraphQL API

- ETL pipelines

- ElasticSearch

- Kubernetes/Docker

- data models/data engineering
- Competitive base salary and overall compensation package
- Full benefits: Medical, Dental, Vision

- 401 (K) with generous company match

- Generous Paid time off (PTO)

- Vacation, sick, and paid holidays

- Life Insurance coverage
1. Apply directly to this job opening w/ an updated resume & answer all skills questions!

Or



2. E-mail directly for more information to Adam.Anaim@CyberCoders.com"
4782,web developer,Nurses Aide CMS Waiver,SavaSeniorCare,"Berthoud, Colorado","The Temporary Nursing Assistant performs multiple care duties that contribute to the health, well-being and quality of life for the Residents of the facility under an approved waiver in the State in which the employee resides. This temporary status is in effect until the approved State waiver is withdrawn.
include the following. Other duties may be assigned."
4783,web developer,Nurses Aide CMS Waiver,SavaSeniorCare,"Colorado Springs, Colorado","The Temporary Nursing Assistant performs multiple care duties that contribute to the health, well-being and quality of life for the Residents of the facility under an approved waiver in the State in which the employee resides. This temporary status is in effect until the approved State waiver is withdrawn.
include the following. Other duties may be assigned."
4784,web developer,Nurses Aide CMS Waiver,SavaSeniorCare,"Montrose, Colorado","The Temporary Nursing Assistant performs multiple care duties that contribute to the health, well-being and quality of life for the Residents of the facility under an approved waiver in the State in which the employee resides. This temporary status is in effect until the approved State waiver is withdrawn.
include the following. Other duties may be assigned."
4785,web developer,Nurses Aide CMS Waiver,SavaSeniorCare,"Waco, Texas","The Temporary Nursing Assistant performs multiple care duties that contribute to the health, well-being and quality of life for the Residents of the facility under an approved waiver in the State in which the employee resides. This temporary status is in effect until the approved State waiver is withdrawn.
include the following. Other duties may be assigned."
4786,web developer,Nurses Aide CMS Waiver,SavaSeniorCare,"Denver, Colorado","The Temporary Nursing Assistant performs multiple care duties that contribute to the health, well-being and quality of life for the Residents of the facility under an approved waiver in the State in which the employee resides. This temporary status is in effect until the approved State waiver is withdrawn.
include the following. Other duties may be assigned."
4787,web developer,PHP Developer,CyberCoders,"Saint Paul, Minnesota","Software Engineer


 Saint Paul, MN


 3-10+ years with PHP (ideally Laravel) and ideally JavaScript



We are a 130 person software online education platform and currently in a major growth phase. Our platform gives millions of users the chance to learn and develop in an engaging environment and our platform is crafted to meet the unique needs and challenges in today's workplace. 



Demand has continued to grow and we are currently scaling up the engineering team. If you are an experienced developer with a focus in PHP, please apply today!
- Competitive salary
- Full Benefits (health, dental, vision, etc.)

- Stable yet growing organization w/ great track record of growth and strong tenure and employee retention

- Strong GlassDoor rating

- 401k Match

- Dynamic and exciting work environment
- Develop and customize new platforms 
- Website development

- Produce high-quality, commented and documented code that will easily be maintained
- 3-10+ years software development
- PHP

- JavaScript (Angular, React, Vue, etc.)

- Laravel is a big plus

- Bachelors degree is desired
So, if you are a PHP Developer with experience, please apply today!"
4788,web developer,Nurses Aide CMS Waiver,SavaSeniorCare,"Hendersonville, North Carolina","The Temporary Nursing Assistant performs multiple care duties that contribute to the health, well-being and quality of life for the Residents of the facility under an approved waiver in the State in which the employee resides. This temporary status is in effect until the approved State waiver is withdrawn.
include the following. Other duties may be assigned."
4789,web developer,Nurses Aide CMS Waiver,SavaSeniorCare,"Weaverville, North Carolina","The Temporary Nursing Assistant performs multiple care duties that contribute to the health, well-being and quality of life for the Residents of the facility under an approved waiver in the State in which the employee resides. This temporary status is in effect until the approved State waiver is withdrawn.
include the following. Other duties may be assigned."
4790,web developer,Nurses Aide CMS Waiver,SavaSeniorCare,"Sumter, South Carolina","The Temporary Nursing Assistant performs multiple care duties that contribute to the health, well-being and quality of life for the Residents of the facility under an approved waiver in the State in which the employee resides. This temporary status is in effect until the approved State waiver is withdrawn.
include the following. Other duties may be assigned."
4791,web developer,Nurses Aide CMS Waiver,SavaSeniorCare,"Jourdanton, Texas","The Temporary Nursing Assistant performs multiple care duties that contribute to the health, well-being and quality of life for the Residents of the facility under an approved waiver in the State in which the employee resides. This temporary status is in effect until the approved State waiver is withdrawn.
include the following. Other duties may be assigned."
4792,web developer,"Senior Full Stack Engineer - JavaScript/TypeScript, C#/.NET, SQL",CyberCoders,"Glen Allen, Virginia 23060","If you are a Senior Full Stack Engineer with experience in JavaScript/TypeScript, C#/.Net and SQL, please read on!

Located in Glen Allen, Virginia, we specialize in providing a dual mortgage/real estate application that provides consulting/assistance for all things real estate and helps our clients save money along the way! We have been in business for over 20 years and are continuing to grow and expand our team.



We are looking for a sharp Senior Full Stack Engineer with a heavy background in JavaScript/TypeScript, C#/.Net core as well as SQL! Any experience working with React, Angular, Vue, as well as either Kubernetes/Docker would also be helpful. You will be a part of the digital team, making our application user friendly and easily accessible/utilized by our clients. You will also work cross-functionally with various different teams and stakeholders!
-Enhancing/creating features for our application
-Building applications utilizing JavaScript/TypeScript as well as .Net core

-Working collaboratively in an Agile team
- Docker/Kubernetes
- SQL

- C#/.NET

- Angular

- Vue

- REACT

- RESTful API

- JavaScript/TypeScript
So, if you are a Senior Full Stack Engineer with experience in JavaScript/TypeScript, C#/.Net and SQL, please apply today!"
4793,web developer,"Sr. React Engineer (JavaScript, Redux)",CyberCoders,"San Francisco, California","Job Title: Sr. React Engineer (JavaScript, Redux)
Location: San Francisco, CA

Salary: $140k - $200k DOE + Bonus, Benefits, 401k

Requirements: 5+ Years React, Redux, OOP



If you are a Sr. React Engineer with a passion for shipping high quality Web Front End Applications , we have to discuss the opportunity below!



Founded by some of the same people behind companies like AngelList, Vengo 

 WeWork, we are an exciting and rapidly expanding Machine Vision/ AI tech company based in San Francisco. 



Our founders are nothing shy of extra-ordinary! Our CEO sold his first company to a 200+ person Robotics company that made $45M in their first year. 



Our CTO has a PhD from MIT. 



The Chief Science Officer has his PhD from MIT and sold his company to Twitter as one of their largest acquisitions to date. 



We are working on patent pending video processing algorithms for use by builders to automate their photo capturing system. We need YOU, to bring your passion and out of the box thinking to our team to continue the growth of our massive vision to our customers that span across the globe!
- Compensation: $140k - $200k DOE + Bonus, Benefits, 401k
- Pedigree: Huge start up success from our C Level Execs

- Ownership: Project ownership

- Technology: Work with exciting, fashionable technologies

- Impact: Work on multiple projects and make an impact

- Growth: Huge opportunity for career growth
- Working with a small team of extraordinary Engineers on a robust and beautiful platform with clients that span the globe
- Building systems that incorporate cutting-edge machine vision technology (built in-house)

- Developing Front-End Web applications

- Learning how to be a generalist with software and expand your skill set with a team of innovators and optimists!
At Least 5 Years of experience and knowledge of:

- React

- JavaScript

- Redux

- Prototyping

- Testing
- $140k - $200k DOE + Bonus, Benefits, 401k
- Partial remote

- Vacation/PTO

- Medical

- Dental

- Vision

- Bonus

- 401k
So, if you are a Sr. React Engineer looking for a chance to have your ideas and opinions heard, please apply today!"
4794,web developer,Senior PHP Developer - Laravel,CyberCoders,"Cincinnati, Ohio 45241","If you are a Senior PHP Developer with experience, please read on!
-Great Compensation Package
-Strong Company culture
-Awesome growth environment
-Great benefits 
-Flexible work hours
-401k with strong match
-Will help with RELO
-Build new products for our customer's/
-Deliver testable, maintainable and high-quality code
-Work with the latest technologies and frameworks
-Own products from concept to release.
At Least 3 Years of experience and knowledge of:
- Laravel
- MVC Frameworks
- PHP
- Cloud Computing ( AWS or Azure)
-Javascript, angular, vue, react
So, if you are a Senior PHP Developer with experience, please apply today or send your resume to keith.ellis@cybercoders.com"
4795,web developer,Principal Fullstack Software Engineer (JavaScript/Node.js),CyberCoders,"San Francisco, California","If you are a Principal Fullstack Software Engineer (JavaScript/Node.js) with experience...


 Principal Fullstack Software Engineer 


 San Francisco, CA


 JavaScript, TypeScript, Node.js, SQL



Based in San Francisco, CA, we are a data software/management company that specializes in machine learning. We focus our work on solving problems related to artificial intelligence through our R&D. That said, we are seeking a Principal Fullstack Software Engineer to join our team who has extensive experience data-enhanced web applications. Come join the fun and see what we're all about!
8+ years of full-stack software engineering experience:

You should know some of the following:



- JavaScript/TypeScript

- Node.js

- SQL

- Redux

- GraphQL API

- ETL pipelines

- ElasticSearch

- Kubernetes/Docker

- data models/data engineering
- Competitive base salary and overall compensation package
- Full benefits: Medical, Dental, Vision

- 401 (K) with generous company match

- Generous Paid time off (PTO)

- Vacation, sick, and paid holidays

- Life Insurance coverage
1. Apply directly to this job opening w/ an updated resume & answer all skills questions!

Or



2. E-mail directly for more information to Adam.Anaim@CyberCoders.com"
4796,web developer,Senior Software Developer - Full-Stack PHP OR Node.js,CyberCoders,"Avon, Connecticut 06001","If you are a Senior Software Engineer with PHP or Node.JS experience, please read on!

Based in beautiful Avon, CT, we are an innovative and forward-thinking marketing company with a passion for working with companies that have people-focused products and services. We are trusted and well-established in the community, and our capabilities are expanding further and further into new strategic areas to focus on. Due to growth and demand for our services, we are in need of a talented Senior Software Developer to join our diverse team, and help us continue to be a leader in our field!
- HUGE opportunities for growth!
- Casual environment!

- Industry leading company!

- GREAT benefits!
- Development and support of on-going software projects
- Building complex large/enterprise level web applications

- Keep documentation up-to-date alongside delivered code

- Communicate and collaborate with Senior Developers and Marketing Operations

- Communicate effectively with team

- Perform debugging tasks as needed and write additional test suites matching our standards
- BSCS or equivalent technical degree preferred
- Experience with HTML, CSS, or JavaScript 

- Experience with back-end languages such as PHP or Node.js

- Experience working with MVC frameworks such as Yii

- Experience with SQL, MySQL, or PostgreSQL



Nice to have:

- Experience with SASS or TypeScript 

- Experience with AWS

- Experience with Docker or Kubernetes 

- Experience with MongoDB
- Opportunity to be hired full-time after contract duration 
- Health benefits (Medical, Dental, Vision)

- 80% of the premiums for health insurance covered for full-time employees, their spouses, and their dependent family members

- 401(K) plus company match - 50 cents for every $1.00 contributed on the first 8% of salary

- Free lunch EVERY DAY! 

- Discounted gym membership and several walking trails next to our office

- Casual and creative work environment 

- Amazing internal culture and team
So, if you are a Senior Software Developer with PHP or Node.js experience, please apply today!"
