id,job-query,title,company,location,description
2696,IT manager,"Functional Project Manager - Winston-Salem, NC",Infinite Computer Solutions Inc,"Winston-Salem, North Carolina",
2697,IT manager,Manager of Technology Delivery - healthcare domain,The ExecuSearch Group,"Fort Lauderdale, Florida","Manager of Technology Delivery - healthcare domain
Fort Lauderdale, FL
 Direct Placement
Contact: Ella Blank --"
2698,IT manager,Biometrics Technical Project Manager,RightStone,"Fort McNair, District of Columbia 20024","We are looking for a 
 to be based in Washington, DC on a 12-month contract. If you have 5 years of Project Management experience for large-scale enterprise implementations, specifically with Biometrics Technology – 
 
Develop and document Interim Biometrics and IPP Solution workflows.
Analyze different approaches to implement an interim solution to support multiple external agencies as biometrics customers, as well as transactions that require in-person proofing (IPP) and biometrics capture before submission.
Determine functional changes that are necessary to implement an interim and IPP solution, while ensuring manageability of core services to future-state solution.
Work with technical teams to document requirements, determine resourcing, and negotiate timeline.
Refine future-state solution vision and roadmap to ensure an interim and IPP approach is established, address customer needs, and program deadlines are established and met.
Manage large-scale technical implementation projects
Develop integrated project plans, business cases, user stories
Develop risk plans, mitigation strategies, stakeholder registers, project schedules for large projects or programs
Lead teams that include a mix of different vendors, with both direct and in-direct reports
Demonstrates knowledge of biometric principles and concepts
Ability to track multiple component projects and requirements
Excellent communication and interpersonal skill
 
Bachelor’s Degree or higher
At least 5 years of experience implementing biometric technology to large and diverse enterprises, inclusive of how different types of systems and capabilities are rolled out
Experience in biometric stakeholder engagement
Demonstrated knowledge of biometric strategy
Experience in working with distributed teams
Experience with development of biometric systems or platform environments, including activity and service models and security and performance architectures
Certifications in both Waterfall project management (e.g., Project Management Professional (PMP)) and Agile project management (e.g., IC Agile Certified Professional (ICP), Certified Scrum Master (CSM)) highly preferred
 
RightStone is a strategic partner that works with our clients to place the highest caliber of talent for a wide range of industries and skill sets. For over 23 years RightStone has assisted organizations in attracting, recruiting, and placing qualified candidates quickly for contract, contract to hire, and direct hire opportunities. The right candidates are the most critical aspect of who RightStone is. If you are that candidate, we are interested in speaking with you!
 
RightStone is an equal opportunity employer and prohibits unlawful discrimination based on race, color, creed, gender, religion, marital status, registered domestic partner status, age, national origin or ancestry, physical or mental disability, medical condition, sex, genetic information, sexual orientation, military and veteran status or any other consideration made unlawful by federal, state, or local laws. RightStone is committed to compliance with all applicable laws providing equal employment opportunities. This commitment applies to all persons involved in Company operations and prohibits unlawful discrimination by any employee of the Company, including supervisors, coworkers, independent contractors and other third parties."
2699,IT manager,Technology Project Manager,ABBTECH Professional Resources,"Norfolk, Virginia 23504",":
The Technology Project Manager manages technology projects sponsored by Hampton Roads Transit (HRT) The position will provide technical leadership and guidance on Technology projects that may involve multiple partners including HRT staff, local planning agencies, industry partners and vendors. The selected candidate will complete project deliverables and submit proposals for current and future technology projects.
:
Duties listed are not intended to be all inclusive nor to limit duties that might reasonably be assigned:
• Make professional decisions and recommendations and provide technical and policy support to HRT.
• Supervise and coordinate activities of professional, technical and maintenance personnel engaged in managing, planning, modifying, repairing, and installing components of Intelligent Transportation Systems.
• Responsible for the successful execution and delivery of the current and future Technology projects.
• Work closely with the system/application owner and Technology owner with specific focus on managing expectations.
• Act as a liaison between the Technology department and other departments within HRT.
• Demonstrate ability in the creation of functional and technical specification documentation and RFPs.
• Gather requirements, create project plans and track project progress; adjust plan as needed and takes appropriate corrective action to address plan variances.
• Oversee the completion of Technology projects ensuring project disciplines are followed, the appropriate resources participate, review, or approve deliverables, appropriate sign-off is received and the project expectations are met.
• Provide leadership and mentoring to project team members, provide feedback to functional managers on staff, as appropriate.
• Provide technical expertise for Technology projects and applications at the agency.
• Provide expert advice, guidance, and recommendations to executive management on ITS technology.
• Represent HRT at external professional committees and groups.
 
• Develop and provide oversight of technical documents (plans, contracts, specifications, estimates, reports, assessments).
• Demonstrate leadership and consensus-building skills.
• Perform System Administration of ITS applications as needed.
• Manage records created and received in compliance with the Hampton Roads Transit Records Management Policy and Procedures.
• Responsible for maintaining a general awareness of HRT’s EMS
• Responsible for handling all related job responsibilities in accordance to HRT’s Environmental Policy, relevant EMS Standard Operating Procedures, and Emergency Management Plan
:
• Possess knowledge and progressively responsible experience with Technology Project Management; PMP or related certification desirable.
• Working knowledge of transit, Intelligent Transportation Systems (ITS), traffic engineering, telecommunications, electronic/electrical devices, and infrastructure design.
• Ability to effectively convey information and work well in a structured environment.
• Ability to communicate effectively with different levels of management and within the business administrative, maintenance, functional and technical communities.
• Good critical and analytical thinking.
• Ability to troubleshoot and solve problems quickly and completely.
• Ability to handle multiple tasks simultaneously and meet multiple deadlines.
• Excellent written and verbal communication skills.
 
:
Training and/or Education:
B.S. in Information Systems, Systems Engineering, Computer Science, Civil/Transportation Engineering, or Related Field.
Required Experience:
Preferred four (4) or more years’ experience in managing Technology projects and ITS applications with at least two (2) year technology support and administrative capacity; or an equivalent combination of education, training, and experience.
:
• Virginia Driver’s License
• PMP or equivalent desired
 
This position is classified as essential personnel.
Exempt
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
Unusual Demands:
The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Work involves meeting multiple demands on a timely basis. Duties may require some overtime.
ABBTECH is an EOE/Minorities/Women/Disabled Individuals/Veterans"
2700,IT manager,"Project Manager, IT",Technology Partners,"St. Louis, Missouri","Technology Partners is currently seeking a talented Project Manager, IT (141557). Do you have experience with IT Project Management? Let us help you make your next big career move a reality!




You will have in-depth knowledge in job discipline and basic knowledge in related disciplines. You will work independently to solve complex problems. You will also lead and has accountability for projects and provides informal leadership to less experienced colleagues. You will independently define and manage the scope and schedule of medium to large projects, ensuring projects are delivered on time and within budget. You will develop request for proposals, searches and selects appropriate and reviews vendor contracts. You will actively work with demand planning group to implement demand planning process; have deep understanding of the process for the PMO organization. You will manage project budget of medium to large projects, review and approve invoices. You will develop project cash flows, revise project budgets and forecasts as needed. You will also manage and ensure quality of medium risk/impact projects (e.G., coordinating meetings, tracking budget, following up on action items) using Waterfall project management methods. You will champion the Project Management Office (PMO) methodology and participates in methodology refresh and enhancement opportunities. You will help with logistics, problem solve and tweak processes to drive team velocity and ensure full team engagement. You will facilitate getting the work down by removing impediments by finding the right resources. You will also support determination of which project management methodology to use. You will also support customers change control process and can implement project changes. You will influence teams and stakeholders to achieve project objectives; communicate how the project drives value for the business. You will also manage stakeholder relationships to establish project expectations and priorities. You will coordinate and report on project progress and accomplishments to the project team, stakeholders, and sponsors. You will identify change approach, strategy and plan; prepare and manage all aspects of impact of project change on each stakeholder group; create change management plan and manages change throughout the life of the project; consult with change leader as needed.








If this position sounds like you, 




We realize our people are our most valuable asset, that is why we offer the following benefits:




Your better future is ready, and we want to put the right tools in your hands to get you there. Let's go!


 PMP, Change Management


Looking for more opportunities with Technology Partners? Check out jobs.Technologypartners.Net!"
2701,IT manager,Technical Delivery Manager,Ciber Global,"Bellevue, Washington 98006","Ciber Global wants you. Come build new things with us and advance your career. At Ciber Global you'll collaborate with experts.  You'll join successful teams contributing to our clients' success.  You'll work side by side with our clients and have long-term opportunities to advance your career with the latest emerging technologies.
 
and a variety of other perks.
Embrace emerging technologies, create inventive solutions and meet intriguing client challenges. Be a part of something bigger working on teams that make a difference and transform business.
No matter where you are in your career, you can work to move to the next level. You'll work hand in hand with top-tier talent and be part of a team focused on the technologies that lead the way to exciting technological changes."
2702,IT manager,Build Manager (Software) DoD experience Required,"WisEngineering, LLC","Dover Annex, New Jersey 07801","WisEngineering is currently interviewing candidates for an immediate open position with our company in support of our Department of Defense client based at Picatinny Arsenal.  Successful candidate will be an employee of WisEngineering.
“As a member of Team WisE you will have the opportunity to hone your skills and be part of an endeavor whose mission is enhancing the safety and security of our nation.” 
 
WisEngineering features competitive salaries, comprehensive benefits, and an excellent career-building atmosphere.   We work on a wide range of projects that are sure to capture your passion while providing the challenge of developing cutting-edge technologies.   As a member of our team, we will provide on-the-job training and a smooth transition into your new position. 
WisEngineering is an Equal Opportunity/Affirmative Action Employer. 
Must be US CITIZEN with the ability to pass a background check and obtain a security clearance. Preferred Active Secret or above. 
Coordinate application software development builds and the deployment effort, supporting the efforts of multiple teams responsible for planning, analyzing, and developing solutions to integrate technical, business and system needs.
Ensure the integrity of the software build and deploy processes and overall quality of code versioning and integration across development, test and production environments.
Ensure code interoperability in multiple environments and configurations.
Administer and maintain version control, version control software and code repository.
Provide oversight in the branching and versioning of code build to the development staff.
Audit configuration-controlled artifacts.
Contribute to the maintenance of standard development and test environments.
Play an active role in complex design and code reviews of software.
Maintain compliance with best practices and processes for code and configuration management.
Ensure complete release notes pertaining to a development “Bill of Materials” and work closely with the test organizations to manage software movement through test and production environment."
2703,IT manager,Data Analytics Manager,Oscar Associates,"Houston, Texas","As a key member of a data-driven consulting and services business to the energy industry, you will transform the way the business utilizes data through helping to develop and implement a new data strategy.
You will implement infrastructure, tools and methods and hire the skills to deliver on this to assure the business utilizes a cutting-edge approach and is able to develop AI & ML products that will innovate the industry.
The company is embarking upon an exciting journey to disrupt through data. This is a changing organization with strong foundations and an invigorating vision.
This is a stable company with exhilarating growth plans, headquartered in the Houston area. They’re offering the successful applicant long-term job security and freedom to innovate a data proposition, with few preconceptions of what this looks like. They also offer a competitive salary and attractive benefits.
They are a team of industry experts that listen to everyone’s voice and value ideas. Partnering closely with the C-Suite, you will be someone who works collaboratively and autonomously, whilst also being excited about taking the business on a data journey.
They have partnered with me exclusively to identify talented research leaders to develop their data proposition.
What you will bring to the table:"
2704,IT manager,Configuration/Data Manager,Solidus Technical Solutions,"Bedford, Massachusetts 01730","Solidus is searching for a Configuration/Data Manager to provide support to the Foreign Military Sales (FMS) Division, located at Hanscom AFB, MA.



Responsibilities: 

-    Receive, review, log, file and distribute all incoming contractor submittals.

-    Create and continuously update separate distribution lists for each program.

-    Maintain numerous document logs, set up, oversee and maintain an extensive contractor CDRL submittal file system on SharePoint.

-    Work closely on a daily basis with Configuration Management, Contracting, Division Chiefs, program PMs and IPT members.

-    Create and oversee the ‘Document Control’ files on SharePoint, continuously archiving older files while making sure all current, working documentation is the most current and proper version.

-    Create, review, format, correct, finalize and process a multitude of documents: SOWs, Specs, PWSs, SOOs, CDRL packages, Test Reports, QA Reports, Siting Criteria, Test Plans and Procedures, Trip Reports, and Gov’t letters.

-    Must be able to conduct/Support Configuration Control Boards.

-    Must be able to generate DD1423 forms for Contract Data requirement Lists.

-    Must maintain a Data Item Description (DID) library/situational awareness of Govt Changes to DIDs for reference to generate CDRLs noted above.

 

Required Skills:

-    BA/BS degree, and 7 years of experience in the respective technical/professional discipline being performed, 3 of which must be in the DoD.

-    Must have current knowledge of iPDM software or have the ability to learn how to us and assist in the configuration of the file structure within.

-    Must have hands on Data and Configuration Management experience in a DOD Program office environment

-    Demonstrated characteristics of a self-starter who is able to work independently and effectively interact with program team members and senior leadership.

-    Excellent interpersonal skills and the ability to work as part of a multi-disciplined team.

-    Adept at engaging peers, management, and contractors to resolve discrepancies.

-    Must have an active US security clearance.



Job ID 3691"
2705,IT manager,Med Tech Manager,Vitalant,"Pittsburgh, Pennsylvania 15201","Under minimal direction, this position serves as the technical subject matter expert and is responsible for the technical oversight of laboratory services. Ensures Current Good Manufacturing Practice (cGMP) regulations are in place for the manufacturing processes including SOPs, training and competency, and error management.
Bachelor's degree required."
2706,IT manager,SENIOR COMPLIANCE APPLICATIONS MANAGER,"Staffing Solutions Usa, Inc.","Jersey City, New Jersey","One of our global banking clients is seeking to hire an Applications Manager supports automating and constantly improving the processes used to support and manage the compliance applications, systems and services that ensure the bank meets all of its legal and regulatory responsibilities and obligations in connection with Know Your Customer (KYC), Anti-Money Laundering (AML) and fraud detection and prevention efforts. This position will be responsible for Compliance and customer information as well as the processes that bring data into and outside of the Compliance space.
This role is knowledgeable on the functionality of Fircosoft Sanctions filtering software as well as strong knowledge and experience with Actimize solutions – AML SAM 8, Fraud, RCM, and other compliance applications.
 
SEND YOUR RESUME TO 
 MENTION JOB 896 IN THE SUBJECT BOX"
2707,IT manager,DAX 365 Functional/Product Manager Consultant,Net 2 Source,"Hickory, North Carolina","Net2Source is a Global Workforce Solutions Company headquartered at NJ, USA with its branch offices in Asia Pacific Region.  We are one of the fastest growing IT Consulting company across the USA and 
.  We offer a wide gamut of consulting solutions customized to our 450+ clients ranging from Fortune 500/1000 to Start-ups across various verticals like Technology, Financial Services, Healthcare, Life Sciences, Oil & Gas, Energy, Retail, Telecom, Utilities, Technology, Manufacturing, the Internet, and Engineering.
 
: 
 
 
Net2Source is an employer-of-choice for over 2200+ consultants across the globe. We recruit top-notch talent for over 40 Fortune and Government clients coast-to-coast across the U.S. We are one of the fastest-growing companies in the U.S. and this may be your opportunity to join us!
Want to read more about Net2Source?, Visit us at 
Net2Source Inc. is one of the fastest growing Global Workforce Solutions company with a growth of 100% YoY for last consecutive 3 years with over 2200+ employees globally and 30 locations in US and operations in 20 countries. With an experience of over a decade we offer unmatched workforce solutions to our clients by developing an in-depth understanding of their business needs. We specialize in Contingent hiring, Direct Hires, Statement of Work, Payroll Management, IC Compliance, VMS, RPO and Managed IT Services.
 
 
 
Regards,"
2708,IT manager,Content Operations Manager,ProKarma,"Seattle, Washington","PK is seeking an accomplished Content Operations Manager to help drive our global brand and marketing communication strategy as part of the digital marketing team. This person will be part of a team responsible for developing sales enablement, brand content, campaigns, and event programs that support client business objectives, optimize business and marketing priorities, and drive alignment and integration across teams.   
 
 
~ In order to provide equal employment and advancement opportunities to all individuals, employment decisions at PK are based exclusively on merit.? PK does not discriminate in employment opportunities or practices on the basis of race, color, religion, sex, including gender identity and identity expression, national origin, age, or any other characteristic protected by law."
2709,IT manager,Senior Information Technology Project Manager,Workrocket,"Summerville, South Carolina 29483",
2710,IT manager,"Design Manager Support (DMCS) - Civil/Structural Engineer - San Diego, CA",Ethical Personnel Services Inc,"San Diego, California 92101",
2711,IT manager,"Manager, Infrastructure Engineering Systems (Remote)",CrowdStrike,"MITCHELLVILLE, Iowa","At CrowdStrike we’re on a mission - to stop breaches. Our groundbreaking technology, services delivery, and intelligence gathering together with our innovations in machine learning and behavioral-based detection, allow our customers to not only defend themselves, but do so in a future-proof manner. We’ve earned numerous honors and top rankings for our technology, organization and people – clearly confirming our industry leadership and our special culture driving it. We also offer flexible work arrangements to help our people manage their personal and professional lives in a way that works for them. So if you’re ready to work on unrivaled technology where your desire to be part of a collaborative team is met with a laser-focused mission to stop breaches and protect people globally, let’s talk.
CrowdStrike is hiring a Manager, Infrastructure Engineering Systems to help grow our global team of engineers focused on deploying and maintaining a first class cloud native platform. We are looking for a highly-technical leader with experience managing a distributed team and a solid understanding several key technologies.
#LI-NT1
#LI-Remote
We are committed to building an inclusive culture of belonging that not only embraces the diversity of our people but also reflects the diversity of the communities in which we work and the customers we serve. We know that the happiest and highest performing teams include people with diverse perspectives and ways of solving problems so we strive to attract and retain talent from all backgrounds and create workplaces where everyone feels empowered to bring their full, authentic selves to work.
CrowdStrike participates in the E-Verify program."
2712,IT manager,Biostatistics Manager,Jazz Pharma,"Palmyra, New Jersey 08065","Jazz Pharmaceuticals is an international biopharmaceutical company focused on improving patients’ lives by identifying, developing and commercializing meaningful products that address unmet medical needs. We are continuing to expand our commercial product portfolio and our research and development pipeline in therapeutic areas that can leverage our unique expertise.
Our therapeutic areas of focus include sleep and hematology/oncology – areas in which we have a deep understanding of the patient journey and a suite of products and product candidates to address critical needs.
We are looking for the best and brightest talent to join our team.  If you’re looking to be a part of a company with an unwavering commitment to improving patients’ lives and being a great place to work, we hope you’ll explore our career openings and get to know Jazz Pharmaceuticals. 
The 
 will be functioning as a project level statistician. The role is responsible for developing, coordinating, performing, and validating all statistical analyses in support of Medical Affairs, inclusive of overseeing the work of statistics and programming for external vendors as needed."
2713,IT manager,"Design Manager Support (DMCS) - Mechanical Engineer - San Diego, CA",Ethical Personnel Services Inc.,"San Diego, California 92101",
2714,IT manager,Life Science Technical Account Manager,GenScript USA Inc,"Piscataway, New Jersey 08854","Technical Account Manager provides account management and high-level technical support to customers, serving as the primary technical source for supporting sales/marketing activities. Supported by Technical Account Associates, Technical Account Managers take full responsibility of the daily operation of customer service function to strengthen customer relationships and ensure customer satisfaction. The focus of work is in project management, project design, and proactive account management.
:"
2715,IT manager,IT Project Manager,Phyton Talent,"Weehawken, New Jersey","Loading...
Our client, a global investment bank, is seeking an IT Project Manager for their Weehawken, NJ location. 
Responsibilities: 
?            Lead, consult and implement digital transformation initiatives across all business functions considering the latest technological trends.
?            Partner with senior management to build awareness, asses opportunities for new technologies and maximize value/impact of the function.
?            Build trust and strong working relationships with Business and Technology stakeholders.
?            Push forward the capabilities and performance of the team to strengthen and expand the service offering of the unit which align with the business needs for today and the future.
Your expertise
?            At least 3 years of consulting experience with a prominent or boutique consulting firm, maintaining a focus on project management in the area of digital transformation and new technologies.
?            Excellent university education - Master’s degree a plus.
?            Strong analytical background, attention to detail along with structured organization and planning skills.
?            Highly driven and motivated with a can-do attitude and eager to learn and to solve complex problems.
?            A strong written and verbal communicator, able to adapt and network across a global organization to work well with the team and to present well to stakeholders.
?            Knowledge and hands on working experience in one or more of the following areas: Artificial Intelligence, Advanced Analytics, Cognitive Automation, Blockchain.
?            Experience in any of these tools is a plus: Alteryx, DataIKU, Tableau, DataRobot, Workfusion, re:infer, Teneo, Amelia, Python.
*experience in Digital Practice area, Alteryx and tableau, can manage projects, AI and Advance Analytics are the highly preferred skills"
2716,IT manager,Facility Technical Manager,American Renal Associates,"Davenport, Florida","COVID-19. We are actively monitoring the novel coronavirus (COVID-19) pandemic. Learn about the steps that we are taking to protect our patients, staff and physician partners.
  
 
  
 
We are seeking an experienced candidate who will be responsible for maintenance and repair of medical equipment and physical plant. The ideal candidate must be self-motivated, possess strong interpersonal and communications skills, and must be able to work independently. Dialysis experience is required. High School diploma required; Associate’s degree in electronics or related training and work experience preferred. This is a full time position.
  
  
 
 
  
Marina Fernandez
E-mail: mfernandez@americanrenal.com
 
DFWP/EOE.  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, citizenship, disability or protected veteran status.
All inquiries will be held in strict confidence.
  www.americanrenal.com
 
 #CB #MON #JOBID:7TZ"
2717,IT manager,Senior IT Auditor,Proven Recruiting,California,"Competitive salary AND job stability? This well-established company is looking for a proven Sr. IT Auditor with a knack for bridging the gap between their IT and Audit team. You’ll be able to put your 7-10 years of experience to good use in a highly collaborative environment. We’re looking for reliable, devoted people who truly love their work – apply below
    
  
    
  
    
  
Please send your resume to Linh at LT@provenrecruiting.com if you have the requisite qualifications and are interested in the opportunity.
Note: We actively support and promote people of various backgrounds, from race, religion and gender to geographical area, university, lifestyle and personality type. Proven Recruiting is minority-owned, majority women, and is a strong advocate for diversity and inclusion in the broader community. Do not hesitate to apply now!
#LI-LT1"
2718,IT manager,Principal Demand and Capacity Planner,Intuit,"San Diego, California 92112","Come join Intuit as part of the Forecast and Capacity Planning team as a Principal to lead Integrated Capacity Planning for the entire Consumer Group Customer Success organization. We are looking for a leader who is a creative problem solver with a passion for innovation, technology and teams to help us transform customer experiences, accelerate business growth and optimize our retention efforts.
To deliver awesome customer experiences at scale, Intuit needs to attract, hire, train and retain the right level of credentialed and non-credentialed tax experts. This role is critical for building and managing an expert workforce forecast that optimally meets service demand levels. This is a strategic business partner role, working closely with business and AI teams to ensure we make the right capacity planning and matchmaking decisions that help drive our customer and expert experience, and ensure our business operates profitably."
2719,IT manager,Consultant/Senior - IT Audit,11th Hour Service,"Falls Church, Virginia","11th Hour Serviceis currently seeking IT Audit consultantsto support our a Defense agency client in Falls Church, Va."
2720,IT manager,"IT Assurance Manager - PCI, HITRUST, SOC",CyberCoders,"Chicago, Illinois 60602","If you are an IT Assurance Manager with 5+ years experience in Public Accounting or Corporate/Public Blend, please read on!

Based in Chicago, IL our client is is one of the largest public accounting, consulting and technology firms in the United States. They are a leading Public Accounting Company in the LA Area that is currently expanding it's team. 



This position is working on their growing Chicago Technology team that is focused on delivering outstanding client service while integrating in a dynamic team environment.



As part of the growing Technology group, you will be part of a collaborative team with deep specialization. They use proactive approaches and innovative assurance technology to provide high quality risk and compliance cyber security services to their clients.



Please read on for more details!
This is a fast-paced environment with a high learning curve, so we provide many resources and on-the-job training opportunities  if you are willing to learn and build your areas of expertise, you will succeed. You will be exposed to a variety of technologies in different environments and different industry standards and solutions including: Consulting and Assurance for PCI, HiTRUST, SOC and SOC for Cybersecurity.
Joining this Assurance practice as a Technical Manager is an opportunity to interact with client leadership, understand the IT environments that we are helping to transform by the way we do business today, and help provide assurance that controls are operating the way they should. You will be responsible for conducting the cybersecurity portions of our service offerings including PCI, HITRUST, SOC for Cybersecurity and SOC.

This position will perform and conduct hands-on cybersecurity focused work, as well as oversee the work of some junior level personnel. This position will work directly with other staff, senior managers, and/or executives to communicate business and technical aspects of the work being performed. The IT Assurance Manager will set performance expectations for junior level personnel and provide constructive performance feedback on a regular basis. This person may also assist the engagement economics of the projects, including budget status tracking, billing, and collection analysis.



As our Audit practice continues to focus on transformation, we are looking for innovative leaders who can help build tools and methodology to provide more efficient and effective ways to assess large networks with multiple operating systems.



- Planning, supervising staff, and executing IT Assurance engagements, Compliance Standard Assessments, and Consulting engagements as well as support business development efforts.

- Managing projects to ensure high quality delivery within the project budget and time-lines.

- Being hands-on in the delivery and execution of project tasks for complex technology environments.

- Having the ability to present and communicate status and issues to client senior management personnel. Setting performance expectations for senior staff and staff level.

- Participating in innovation sessions and tactical initiatives related to new product offerings and services.

- Developing and maintaining relationships with clients and identify new opportunities for business.

- Defining performance expectations for senior staff and staff level IT auditors and providing performance feedback.
More Than 5 Years of experience and knowledge of:

- BS in Cyber security, Information Systems, Computer Science, or similar discipline

- Minimum 4 years of experience in the areas of Information Security (experience in PCI and/or HITRUST a plus).

- Certified Information Systems Security Professionals (CISSP) or Certified Information Security Manager (CISM) certification

- Experience within consulting or professional services, or at leading industry public companies is preferred.

- Prior experience supervising junior level resources in the areas of Information Security.

- Knowledge of networking technology.

- System and/or network administration experience on UNIX, Linux, and Microsoft Windows.

- Knowledge of security areas such as Auditing, Policy, Database Security, Firewall Design and Implementation, Risk Analysis, Identity Management, Access Management, or Web Services is very desirable.
We value our people and offer employees a comprehensive benefits package:
- Promotion Plan!

- Vacation/PTO

- Medical

- Dental

- Vision

- Relocation

- Bonus

- 401k
So, if you are a IT Assurance Manager with experience, please apply today!"
2721,IT manager,Consultant/Senior - IT Audit,11th Hour Search,"Falls Church, Virginia 22151","11th Hour Service is currently seeking IT Audit consultants to support our a Defense agency client in Falls Church, Va."
2722,IT manager,Information Technology Auditor Manager - 20-020,AUSGAR Technologies Inc,"Norfolk, Virginia",
2723,IT manager,Senior IT Project Manager,Dawar Consulting Inc,"Indianapolis, Indiana 46256","Our client, a world leader in Pharmaceuticals and In-Vitro Diagnostics (IVD) tools, is seeking a 
 who will be responsible for assisting various and multiple IT projects, some of which will be large-scale in nature.
 
Reporting to the Head of the US PMO, the IT Project Manager is accountable for the   successful implementation of technical solutions via IT Project Management processes and methodologies for the IT function. Project management processes are designed to ensure IT projects are delivered on-time, within budget, adhere to high quality standards and meet customer expectations.  This position must effectively manage across global locations and time zones and be able to travel internationally, as needed.
 
• Ability to function as the leader of a virtual cross-functional team including external vendors
• Experience in project organization and resource mobilization, and management of stakeholders
• Experience dealing with stakeholder management issues on a global level (including multiple cultures)
• Experience in virtual, cross functional project team management
• Experience in Application Support / Services concepts
• Ability to work independently (i.e., minimal supervision) as the Project Manager  role
• Strong interactive and influencing skills
• Strong customer and service management focus
• Proven vendor management experience
• Proven Organizational Change Management experience
• Strong technical writing skills (project  documentation/deliverables)
• Excellent communication, organization and multi-tasking  skills
• Expertise with Project Management Methodology concepts (including waterfall and agile approaches)
• Proficiency in Google Mail and Calendar, Word, Excel, Visio, MS Project and   PowerPoint
• Strong understanding of Computer System Validation (CSV) concepts
• Understanding of Electronic Document Management System concepts
• Understanding of  IT Infrastructure concepts
• 8+ years of related experience implementing IT Projects
• PMP certification
• Certified Scrum  Master designation preferred
• Experience with the use of HP ALM (or other Application Lifecycle Management tools), Smartsheets and electronic document management tools is preferred
• Candidate must be able to travel domestically and internationally, if required. Travel will not exceed 30%.
 
 
Bachelor's degree in  Informatics,  Computer Science or equivalent
 
 
If you’re interested, please respond with your updated resume to 
 and the best time to reach you for the discussion.
 
Best Regards,
Dawar Consulting Inc."
2724,IT manager,IT Asset Manager,MKS Instruments,"Andover, Massachusetts 01810",
2725,IT manager,Technical Support Manager,Eliassen Group,"Stamford, Connecticut","Eliassen Group provides strategic talent solutions to drive our clients’ innovation and business results. Leveraging over 30 years of success, our expertise in IT staffing, Agile consulting, creative services, managed services, and life sciences enables us to partner with our clients to execute their business strategy and scale effectively. Headquartered in Reading, MA and with offices from coast to coast, Eliassen Group offers local community presence, deep networks, as well as national reach. For more information, visit http://www.eliassen.com.
Eliassen Group is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
Don’t miss out on our referral program! If we hire a candidate that you refer us to then you can be eligible for a"
2726,IT manager,IT Project Manager,AppleOne Technical,"Longwood, Florida 32750","IT Project Manager opening in the North Orlando area.  Candidate will be proficient and have recent Salesforce experience, in addition to having experience in the Financial Services industry.

Key Responsibilities
?  Work with strategic partners (CEO, COO and Department Directors) to develop, implement and execute technology initiatives
?  Manage IT budget and calculate ROI on each new initiative/strategy
?  Oversee the following areas of IT infrastructure
?  Salesforce CRM
?  Cheetah, Trust Software
?  Managed Services
?  VOIP Phone System
?  API Integrations
?  Internal and third party
?  Information and Cyber Security
?  Provide project management and oversight for all new projects
?  Work directly with internal Senior Developer and needed third parties to execute initiatives
?  IT Vendor management
?  Be an individual contributor as needed for various IT initiatives


Skills and Qualifications
?  Bachelor?s Degree in Computer Science, information technology, or another related field
?  3+ years demonstrated project manager or higher
?  Salesforce Admin or Developer certification

 AppleOne Technical is proud to be an Equal Opportunity Employer.  Pursuant to applicable state and municipal Fair Chance Laws and Ordinances, we will consider for employment qualified applicants with arrest and conviction records. You can view all of our jobs online at http://www.appleone.com/?sc=11&id=1448386



, , IT Project Manager, Project Management, Salesforce, Trust, Cheetah, Financial Services"
2727,IT manager,Sr IT Program Manager,Honeywell,"Tempe, Arizona","Honeywell is an equal opportunity employer. Qualified applicants will be considered without regard to age, race, creed, color, national origin, ancestry, marital status, affectional or sexual orientation, gender identity or expression, disability, nationality, sex, or veteran status."
2728,IT manager,Sr. IT Project Manager,AIC,"Neptune Beach, Florida","AIC Talent Solutions is seeking qualified candidates for an IT Project Manager with our DIRECT client in Jacksonville, FL. This is initially a 5 month contract but has excellent potential to extend long term. 
 
 IT Project Manager will focus on technical projects related to the design, development, execution, implementation or maintenance of systems or software. IT Project Manager will ensure projects are delivered on time, within budget, adhere to high quality standards and meet customer expectations.
REQUIREMENTS:
 PREFERRED QUALIFICATIONS:"
